year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2021,7,8,업스트림,댄 히스 지음 / 박선령 옮김,웅진지식하우스,2021-06-25,15300,경제경영,기업 경영,경영전략/혁신,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274302653
2021,7,9,부의 추월차선,엠제이 드마코 지음 / 신소영 옮김,토트,2013-08-20,13500,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=30364394
2021,7,10,2030 축의 전환,마우로 기옌 지음 / 우진하 옮김,리더스북,2020-10-16,16200,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253833337
2021,7,11,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),로버트 기요사키 지음 / 안진환 옮김,민음인,2018-02-22,14220,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=134925661
2021,7,12,미래의 부,이지성 지음,차이정원,2021-07-26,15300,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=276093503
2021,7,13,그리드,그레천 바크 지음 / 김선교 외 옮김,동아시아,2021-06-23,19800,경제경영,마케팅/세일즈,트렌드/미래예측,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273884795
2021,7,14,돈의 속성 (150쇄 기념 에디션),김승호 지음,스노우폭스북스,2020-06-15,15120,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=254113429
2021,7,15,땅 투자 100계명,박홍기 지음,바른북스,2021-07-26,17820,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274716375
2021,7,16,"비트코인, 지혜의 족보",오태민 지음,KD Books(케이디북스),2020-04-25,16650,경제경영,경제학/경제일반,화폐/금융/재정,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238606104
2021,7,17,일의 격,신수정 지음,턴어라운드,2021-07-01,16200,경제경영,기업 경영,경영 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274504870
2021,7,18,메타버스,김상균 지음,플랜비디자인,2020-12-18,15300,경제경영,마케팅/세일즈,트렌드/미래예측,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=257954281
2021,7,19,전설로 떠나는 월가의 영웅 (2017 최신개정판),피터 린치.존 로스차일드 지음 / 이건 옮김,국일증권경제연구소,2017-04-17,20700,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107640406
2021,7,20,돈의 심리학,모건 하우절 지음 / 이지연 옮김,인플루엔셜(주),2021-01-13,17820,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259678547
2021,7,21,강방천 & 존리와 함께하는 나의 첫 주식 교과서,강방천.존 리 지음,페이지2(page2),2021-07-21,14850,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275249634
2021,7,22,크래프톤 웨이,이기문 지음,김영사,2021-07-01,19800,경제경영,기업/경영자 스토리,국내 기업/경영자,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274047888
2021,7,23,나는 주식 대신 달러를 산다,박성현 지음,알에이치코리아(RHK),2021-05-30,14400,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271826270
2021,7,24,싱크 어게인,애덤 그랜트 지음 / 이경식 옮김,한국경제신문,2021-03-30,17820,경제경영,기업 경영,경영 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267423725
2021,7,25,제로 투 원,피터 틸 & 블레이크 매스터스 지음 / 이지연 옮김,한국경제신문,2014-11-20,14400,경제경영,창업/취업/은퇴,벤처/스타트업/인터넷창업,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=49085695
